,simulation_id,p,ver,initialization,hidden_size,corpus_seed,training_seed,regularization,regularization_lambda,learning_rate,num_epochs,dropout,validation_ratio,early_stop_patience,train_size,training_loss,validation_loss,G,D:G,test_accuracy,first_n_failure,eval_params
3002,a2171365,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.4,0.05,,5000,1.0629030466079700,0.9754976034164430,535,1394489.7304771000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
3014,2e99cdc6,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.6,0.05,,5000,1.062902808189390,0.9754976034164430,535,1394490.0911508600,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
3314,ad474af8,0.3,8,uniform,3,100,500,L2,0.1,0.001,20000,0.0,0.05,,5000,1.0629029273986800,0.9754976034164430,535,1394490.0009824200,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
3326,b639fb55,0.3,8,uniform,3,100,500,L2,0.1,0.001,20000,0.2,0.05,,5000,1.0629029273986800,0.9754976034164430,535,1394490.1813193000,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
3338,e81c7ddc,0.3,8,uniform,3,100,500,L2,0.1,0.001,20000,0.4,0.05,,5000,1.0629029273986800,0.9754976034164430,535,1394490.0009824200,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
3350,a6d770b5,0.3,8,uniform,3,100,500,L2,0.1,0.001,20000,0.6,0.05,,5000,1.0629030466079700,0.9754976034164430,535,1394490.0911508600,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2006,86c5f94e,0.3,8,uniform,3,100,100,L2,0.1,0.001,20000,0.6,0.05,,5000,1.0629030466079700,0.9754977226257320,535,1394490.812498380,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
326,46d28e02,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.6,0.05,,5000,1.0629029273986800,0.975497841835022,535,1394490.0009824200,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
662,0499a011,0.3,8,normal,3,100,200,L2,0.1,0.001,20000,0.6,0.05,,5000,1.0629030466079700,0.975497841835022,535,1394490.0009824200,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1646,b665cd14,0.3,8,normal,3,100,500,L2,0.1,0.001,20000,0.2,0.05,,5000,1.0629030466079700,0.9754979014396670,535,1394490.5419930600,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2642,8d03e248,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.0,0.05,,5000,1.0629030466079700,0.9754980802536010,535,1394491.2633405800,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
314,6a207680,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.4,0.05,,5000,1.0629031658172600,0.9754985570907590,535,1394491.3535090200,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
986,739fe6a2,0.3,8,normal,3,100,300,L2,0.1,0.001,20000,0.4,0.05,,5000,1.0629029273986800,0.975498616695404,535,1394490.992835260,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
974,ebb8d9cf,0.3,8,normal,3,100,300,L2,0.1,0.001,20000,0.2,0.05,,5000,1.0629030466079700,0.9754987359046940,535,1394490.992835260,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1334,75803a84,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.6,0.05,,5000,1.0629029273986800,0.9754987359046940,535,1394489.8206455400,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1634,8fdc1087,0.3,8,normal,3,100,500,L2,0.1,0.001,20000,0.0,0.05,,5000,1.0629031658172600,0.9754987359046940,535,1394491.5338459000,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
302,8e8a6022,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.2,0.05,,5000,1.0629030466079700,0.9754992723464970,535,1394492.7962040600,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2330,d9ba38eb,0.3,8,uniform,3,100,200,L2,0.1,0.001,20000,0.4,0.05,,5000,1.0629030466079700,0.9754997491836550,535,1394493.3372147000,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
634,df204c98,0.3,8,normal,3,100,200,L2,0.1,0.001,20000,0.0,0.05,10.0,5000,1.0629063844680800,0.9754998683929440,559,1394494.238899100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
650,0f2f30ad,0.3,8,normal,3,100,200,L2,0.1,0.001,20000,0.4,0.05,,5000,1.0629031658172600,0.9755014777183530,535,1394495.6815941400,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1322,fdd1a763,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.4,0.05,,5000,1.0629029273986800,0.9755057692527770,535,1394502.2638902700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1318,d61d6b89,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.2,0.05,10.0,5000,1.2908499240875200,0.9755079746246340,1541,1394512.272587110,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1298,5d1698fe,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.0,0.05,,5000,1.0629030466079700,0.9755092263221740,535,1394509.026523270,0.0,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
630,73adfcee,0.3,8,normal,3,100,200,L2,0.1,0.001,20000,0.0,0.05,2.0,5000,1.0629336833953900,0.9755154848098760,745,1394516.2399984800,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
311,b0c29b90,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.2,0.05,10.0,10000,1.4064537286758400,0.975534200668335,1991,1400697.5570696100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
320,073bcb10,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.4,0.05,10.0,500,1.5084314346313500,0.975615918636322,2111,1397835.3402769200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1342,4eb0fb3f,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.6,0.05,10.0,5000,1.7419936656951900,0.9757575392723080,1947,1395059.234344490,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
328,23baddaa,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.6,0.05,2.0,500,1.6359179019928000,0.9758355021476750,2221,1399359.3672507400,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
307,2cde7714,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.2,0.05,2.0,10000,1.4703729152679400,0.9759310483932500,2039,1401615.832463130,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
308,a25045f8,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.2,0.05,10.0,500,1.5004148483276400,0.9761900901794430,2123,1398670.5705371600,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1326,738e231f,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.4,0.05,2.0,5000,2.122645139694210,0.9764376282691960,2141,1396433.3112025000,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1330,3ea41107,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.4,0.05,10.0,5000,2.110166549682620,0.9764384627342220,2195,1396440.164003940,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1314,0e124c15,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.2,0.05,2.0,5000,2.14410400390625,0.9764941334724430,2193,1396553.8664068500,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1315,60113291,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.2,0.05,2.0,10000,2.652937889099120,0.9765293002128600,2371,1400699.3604384100,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
316,2631afc3,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.4,0.05,2.0,500,1.632033109664920,0.9765500426292420,2255,1400536.6064041100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1327,7e2931e9,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.4,0.05,2.0,10000,2.6577401161193800,0.9765598773956300,2461,1400747.6907222800,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
309,db99d4fb,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.2,0.05,10.0,1000,1.4199098348617600,0.9766037464141850,1973,1399672.1615692900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
304,9b95b3e8,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.2,0.05,2.0,500,1.5758992433548000,0.9766294360160830,2261,1399972.7831484400,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
323,58da1cd4,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.4,0.05,10.0,10000,1.5959315299987800,0.9766560792922970,2247,1403513.4272841000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
319,e8f6c637,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.4,0.05,2.0,10000,1.6061701774597200,0.9766564965248110,2249,1403559.683693850,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
335,6836e0aa,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.6,0.05,10.0,10000,1.6842436790466300,0.9770510196685790,2263,1404547.6592915400,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
331,cd11079f,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.6,0.05,2.0,10000,1.707780361175540,0.9770850539207460,2283,1404791.9255956500,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
322,75c7fe25,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.4,0.05,10.0,5000,1.4833930730819700,0.9770919680595400,2155,1400858.4175666600,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
333,71ed5d2d,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.6,0.05,10.0,1000,1.6593713760376000,0.9771085977554320,2299,1402286.4151518200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1339,256e2b19,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.6,0.05,2.0,10000,2.8030476570129400,0.9771522879600530,2469,1401821.7771802200,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1325,676b4b8a,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.4,0.05,2.0,1000,2.5313315391540500,0.9771760702133180,2377,1398101.5175119700,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
329,0066f948,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.6,0.05,2.0,1000,1.6891846656799300,0.9771869778633120,2285,1402687.2138678700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
318,8be8c1c3,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.4,0.05,2.0,5000,1.528583288192750,0.9772502183914190,2211,1401509.2533669900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
305,2da8a8df,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.2,0.05,2.0,1000,1.5415678024292000,0.977441132068634,2211,1401887.2394677000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
306,fa5e7070,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.2,0.05,2.0,5000,1.5458436012268100,0.9776965379714970,2219,1402284.160940820,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
310,d0ff1f67,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.2,0.05,10.0,5000,1.529703140258790,0.9777125120162960,2171,1402183.623130160,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
317,dfb74b92,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.4,0.05,2.0,1000,1.704904317855840,0.9777995944023130,2325,1403702.690839780,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
321,feaa6abe,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.4,0.05,10.0,1000,1.6869375705719000,0.9778230786323550,2243,1403656.2540931500,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1328,1940c83d,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.4,0.05,10.0,500,2.9019856452941900,0.9780598878860470,2515,1398920.4272845500,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2660,269fcc74,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.2,0.05,10.0,500,1.862715244293210,0.9782792329788210,3139,1393613.6539135200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
330,31df3c01,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.6,0.05,2.0,5000,1.7367229461669900,0.9785049557685850,2357,1405124.376634130,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
334,67a1aa4f,0.3,8,normal,3,100,100,L2,0.1,0.001,20000,0.6,0.05,10.0,5000,1.7077794075012200,0.9785177707672120,2283,1405048.003965410,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2659,18122979,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.2,0.05,2.0,10000,2.15283465385437,0.978775680065155,3139,1399968.184558000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2658,2fc3dbd8,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.2,0.05,2.0,5000,2.0257301330566400,0.9788593649864200,3125,1395531.9874757000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2663,edc1aa16,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.2,0.05,10.0,10000,2.129680633544920,0.9789056777954100,3151,1400260.420472220,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2662,c4f35648,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.2,0.05,10.0,5000,2.002732276916500,0.9789791703224180,3063,1395837.928992810,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2675,516b9aa0,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.4,0.05,10.0,10000,2.136326551437380,0.9789854884147640,3153,1400158.8006402700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2674,959051d1,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.4,0.05,10.0,5000,1.9967315196991000,0.9793044924736020,3147,1395539.2009509100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
3035,64f21171,0.3,8,uniform,3,100,500,,,0.001,20000,0.0,0.05,10.0,10000,0.9363175630569460,0.9794048070907590,3987,2117116.7410859700,0.05098698698698700,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2671,bdea3119,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.4,0.05,2.0,10000,2.267253875732420,0.9800610542297360,3241,1401388.1571519900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1337,f817ec06,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.6,0.05,2.0,1000,3.1651692390441900,0.9802265167236330,2555,1403820.99183313,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2670,c6c3b7c5,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.4,0.05,2.0,5000,2.2765989303588900,0.9803041219711300,3183,1396193.46315195,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2656,eb14c7f1,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.2,0.05,2.0,500,2.1173365116119400,0.9803557395935060,3183,1395505.117280570,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1336,592f6965,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.6,0.05,2.0,500,3.3443899154663100,0.9804224967956540,2701,1403425.9638972500,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1340,35cd5943,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.6,0.05,10.0,500,3.3180346488952600,0.980442225933075,2657,1403438.1366366500,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1324,30aa4525,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.4,0.05,2.0,500,3.3238778114318800,0.9804851412773130,2723,1403524.067160030,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2657,2ae9f794,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.2,0.05,2.0,1000,2.2237491607666000,0.9812989234924320,3193,1398165.5371044100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2661,a022a356,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.2,0.05,10.0,1000,2.2142109870910600,0.9813178777694700,3159,1398344.6116263600,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2669,94992ff1,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.4,0.05,2.0,1000,2.2785398960113500,0.9814996719360350,3145,1397959.321882000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2672,f3e16a1b,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.4,0.05,10.0,500,2.113135814666750,0.9815475940704350,3131,1397093.1638468200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2673,c894cfda,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.4,0.05,10.0,1000,2.2415921688079800,0.9816362261772160,3165,1398233.7946135300,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2980,b13d8da3,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.0,0.05,2.0,500,1.8845651149749800,0.982734203338623,3479,1412449.931209570,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2984,dd375714,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.0,0.05,10.0,500,1.8640046119689900,0.9827708005905150,3523,1412424.9545516700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2668,453d03bc,0.3,8,uniform,3,100,300,L2,0.1,0.001,20000,0.4,0.05,2.0,500,2.3362925052642800,0.9838235974311830,3169,1399685.5064984200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2995,f168c7fc,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.2,0.05,2.0,10000,2.014472246170040,0.9840372204780580,3055,1415069.8654038200,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2992,312269b4,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.2,0.05,2.0,500,1.9937491416931200,0.984068751335144,3071,1411566.4608339000,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2999,b7398324,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.2,0.05,10.0,10000,2.003682851791380,0.9841929078102110,3105,1415068.6030456600,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
678,a883fa41,0.3,8,normal,3,100,300,,,0.001,20000,0.0,0.05,2.0,5000,1.012436866760250,0.984205424785614,4131,1301432.74444436,4.4044044044044E-05,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2996,341134c3,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.2,0.05,10.0,500,1.9537252187728900,0.9842755794525150,3125,1411594.86389252,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2981,9.6459E+27,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.0,0.05,2.0,1000,1.8885221481323200,0.9845921993255620,3487,1416041.79101918,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2985,c3f4bfab,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.0,0.05,10.0,1000,1.867869257926940,0.9846309423446660,3491,1416025.29019465,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
1338,1212b367,0.3,8,normal,3,100,400,L2,0.1,0.001,20000,0.6,0.05,2.0,5000,3.680868625640870,0.9847043752670290,2763,1411800.4479358500,0.001995995995996000,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2983,d9eca5b0,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.0,0.05,2.0,10000,1.8837559223175000,0.9849545955657960,3477,1418190.6852825800,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
3011,f72fa905,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.4,0.05,10.0,10000,2.0312469005584700,0.9849806427955630,3071,1415273.4657414700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2987,7c2b31e0,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.0,0.05,10.0,10000,1.8632291555404700,0.9849969148635860,3391,1418209.710823440,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
3004,e3e5b6e7,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.4,0.05,2.0,500,2.065828323364260,0.9851139783859250,3033,1412140.6534601800,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
3009,677563cc,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.4,0.05,10.0,1000,1.9863885641098000,0.9851460456848150,3119,1412691.853134240,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
3008,17897eb2,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.4,0.05,10.0,500,2.0154268741607700,0.9852676391601560,3067,1411965.9971917900,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2994,7b9b0722,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.2,0.05,2.0,5000,2.040026903152470,0.9852717518806460,3061,1415397.7178518600,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2993,73453d44,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.2,0.05,2.0,1000,2.022855281829830,0.9854044318199160,3135,1415211.9708653500,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2998,402ae137,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.2,0.05,10.0,5000,2.004775285720830,0.985410213470459,3047,1415236.4966810400,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2997,34a51b7b,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.2,0.05,10.0,1000,2.011955738067630,0.985432505607605,3057,1414939.481839500,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2982,3a01b133,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.0,0.05,2.0,5000,1.8889987468719500,0.985562264919281,3477,1417914.6796875700,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
2986,42c3476b,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.0,0.05,10.0,5000,1.8683416843414300,0.9856030344963070,3501,1417912.695981890,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
3006,4cf38673,0.3,8,uniform,3,100,400,L2,0.1,0.001,20000,0.4,0.05,2.0,5000,2.0583653450012200,0.9863724112510680,3107,1415692.9293246100,0.998,1,"{""test_max_n"": 1000, ""quantize"": true, ""compress_g"": false}"
